ba_ref,prop_ba_rates,occupant_name,postcode,occupation_state,occupation_state_date,occupation_state_reliefs,la_code,rates_code,confidence,slug
50707065924981,10500.0,nan,S738HB,True,2018-10-04 01:00:00+01:00,,E08000016,50707065924981,100.0,R7qDCm3rXDXDcfQBtfJ2jq33
50202206996009,3350.0,nan,S756AT,True,2014-06-01 01:00:00+01:00,,E08000016,50202206996009,100.0,jNFcTxtDq7S2zBn3FIsmxMq9
50900028004712,2800.0,nan,S366DA,True,2017-01-31 00:00:00+00:00,,E08000016,50900028004712,100.0,nT2hh2V7gKbZBjkZGns2vcX9
51100057007139,4150.0,nan,S701GW,True,2018-11-03 00:00:00+00:00,,E08000016,51100057007139,100.0,597FcDKDDVcHBVjNNPFxgJ59
50606072923115,2025.0,nan,S714QW,True,2010-09-01 01:00:00+01:00,,E08000016,50606072923115,100.0,2Qd3dtPcpnrr3ZIQ9DDRqhMC
50808249004261,3850.0,nan,S706TX,True,2015-04-01 01:00:00+01:00,,E08000016,50808249004261,100.0,kGvgCLrLzjTFfbSSnJ2z9HM2
50505233005252,275.0,nan,S749SB,True,2014-10-31 00:00:00+00:00,,E08000016,50505233005252,100.0,7qpIc7rMc5z3PbdHGD2bb5m2
50505233005272,186.0,nan,S749SB,True,2014-10-31 00:00:00+00:00,,E08000016,50505233005272,100.0,gL5gcKbmgcPcpmHFLjhTnnJB
50505233005306,370.0,nan,S749SB,True,2014-10-31 00:00:00+00:00,,E08000016,50505233005306,100.0,HLMDNzFpxzRdrkLffTVFkRm7
50505233004978,275.0,nan,S749SB,True,2015-02-04 00:00:00+00:00,,E08000016,50505233004978,100.0,fdhRt55DfNgxF2zVkZvXmkf5
51111191935591,1625.0,nan,S715QP,True,2013-04-01 01:00:00+01:00,,E08000016,51111191935591,100.0,Knc2DHqpcc37t2kLvCj7Ttz5
51212010011730,990.0,nan,S701DF,True,2016-12-01 00:00:00+00:00,,E08000016,51212010011730,100.0,Tz2LKVDVQSZMZtPzccVX9L2F
51212009044753,2500.0,nan,S706DW,True,2018-03-01 00:00:00+00:00,,E08000016,51212009044753,100.0,gqFCvzqPVFpZMGHdTF7vTLN7
50200136003903,3250.0,nan,S751JN,True,2015-05-11 01:00:00+01:00,,E08000016,50200136003903,100.0,xnKVGMtjM5dvp3CnBF5p2RS2
51313048948845,4150.0,nan,S701PB,True,2018-04-04 01:00:00+01:00,,E08000016,51313048948845,100.0,Q9kNdPKMNfkGILC22CIbLDX2
51313012946747,3450.0,nan,S706AA,True,2000-04-01 01:00:00+01:00,,E08000016,51313012946747,100.0,mnVScsFQI5bTTBJtQpmRn2mC
50303068974607,2800.0,nan,S639HG,True,2016-11-15 00:00:00+00:00,,E08000016,50303068974607,100.0,ImzBzLQhgmvpGg2tc3jZNTqD
51313010003416,2050.0,nan,S711AN,True,2017-04-26 01:00:00+01:00,,E08000016,51313010003416,100.0,3SBdJ2jFMxgFkFSmkBCF9JGB
50101016865270,5300.0,nan,S739JX,True,2020-01-13 00:00:00+00:00,,E08000016,50101016865270,100.0,DJsSRHtJB5qj5PrPrcH5IsX2
53434004954563,11250.0,nan,S728SU,True,2000-04-01 01:00:00+01:00,,E08000016,53434004954563,100.0,9FcGqV95f7QcbbstgKMfQrV5
53434032888608,2175.0,nan,S728RL,True,2018-06-18 01:00:00+01:00,,E08000016,53434032888608,100.0,IdbrXLtCTcjs7x2b5FBZtRp3
51212010003914,6000.0,nan,S701UF,True,2014-08-18 01:00:00+01:00,,E08000016,51212010003914,100.0,dbxjZFb5XxphjkcmRNmCv9X7
50808139928223,1425.0,nan,S705AD,True,2006-06-05 01:00:00+01:00,,E08000016,50808139928223,100.0,X92zvXCSLKGFdIrFIq3ZIBsF
51010163932536,7300.0,nan,S703DP,True,2000-04-01 01:00:00+01:00,,E08000016,51010163932536,100.0,f7JdnngQgrNGmVFRqc5MrN9G
51212009939639,8600.0,nan,S706DY,True,2000-04-01 01:00:00+01:00,,E08000016,51212009939639,100.0,P7c5XNGpzbJrgbgd2MShMM5B
51212016941344,1775.0,nan,S711LG,True,2007-04-01 01:00:00+01:00,,E08000016,51212016941344,100.0,x5pIPfkktGRqDb3IpQhfqBx5
51010309960907,4600.0,nan,S713PQ,True,2016-04-29 01:00:00+01:00,,E08000016,51010309960907,100.0,Jmks9qxsZv7rVdPGFzFsTBVF
51313064075769,5400.0,nan,S706DE,True,2019-10-11 01:00:00+01:00,,E08000016,51313064075769,100.0,V9q2fFrRPIISqpKN3XbFJH53
50505233005732,167.0,nan,S749SB,True,2015-06-12 01:00:00+01:00,,E08000016,50505233005732,100.0,7kZBxqnbrCCHQb3j5PFBKIMF
50505233005738,167.0,nan,S749SB,True,2015-06-12 01:00:00+01:00,,E08000016,50505233005738,100.0,vRPTsCfVT95tQDCRc7KfKtd3
50505233005747,167.0,nan,S749SB,True,2015-06-12 01:00:00+01:00,,E08000016,50505233005747,100.0,23FmhhCjDxBLjJTTCVGJrn5F
50303110917373,6100.0,nan,S630QW,True,2014-12-05 00:00:00+00:00,,E08000016,50303110917373,100.0,pBKjMrntCfj7cMgDkVggKzc5
50707118926603,2650.0,nan,S730DJ,True,2020-02-11 00:00:00+00:00,,E08000016,50707118926603,100.0,p95fPr3TjqjRB9dtcjQsv7S2
51313037948743,10750.0,nan,S704PG,True,2019-05-22 01:00:00+01:00,,E08000016,51313037948743,100.0,QdSnBNdgTfbSxjDSxvDD7VX2
50505233005108,130.0,nan,S749SB,True,2014-10-29 00:00:00+00:00,,E08000016,50505233005108,100.0,gnCDnmN3hBxfKMKRGc9CdjD2
50505233007646,740.0,nan,S749SB,True,2017-04-01 01:00:00+01:00,,E08000016,5050233007646,96.0,tLHqzSFIRFFDNQG7pmBqTfSB
50505233007647,740.0,nan,S749SB,True,2017-04-01 01:00:00+01:00,,E08000016,50505233007647,100.0,QqhHbDG22n7z9JJx9IMGjQM5
50505233007648,740.0,nan,S749SB,True,2017-04-01 01:00:00+01:00,,E08000016,50505233007648,100.0,cbPhqjhH7IfNDRtqh9SfrhqD
51313037086299,7900.0,nan,S701JB,True,2019-07-04 01:00:00+01:00,,E08000016,51313037086299,100.0,N3G3HmDTPqShxmKCV97srp3C
50300147004316,2800.0,nan,S630BL,True,2016-12-12 00:00:00+00:00,,E08000016,50300147004316,100.0,RRPP2vnSJpQ2Jtt7N2tQ3Z5F
50303006915515,3200.0,nan,S639LS,True,2020-07-31 01:00:00+01:00,,E08000016,50303006915515,100.0,pRPCPSkJMHjGHI2TGBG3sL75
51212182665432,21000.0,nan,S701SD,True,2020-10-07 01:00:00+01:00,,E08000016,51212182665432,100.0,3htXHKrCpXXzfPmPzpRpH59G
51200078943351,18250.0,nan,S701SL,True,2020-10-07 01:00:00+01:00,,E08000016,51200078943351,100.0,LqpCp7qsLvKkmffPVnQnqSJ5
50505233006034,167.0,nan,S749SB,True,2014-12-05 00:00:00+00:00,,E08000016,50505233006034,100.0,g9J5bxm9pFPvfZDJ9GMfCKCF
51111034936970,4250.0,nan,S706AQ,True,2008-09-21 01:00:00+01:00,,E08000016,51111034936970,100.0,m53DtgPVZgc2Vjx3QTPkp3k9
51000044000343,4300.0,nan,S713HS,True,2015-10-01 01:00:00+01:00,,E08000016,51000044000343,100.0,t59jHnQcxHVmXtnpvZ5GpJFF
50505073960770,5400.0,nan,S748EL,True,2003-09-30 01:00:00+01:00,,E08000016,50505073960770,100.0,2cmd7qfNnhItDbqsTCQ9F2v3
51010237000795,11500.0,nan,S713HJ,True,2007-04-01 01:00:00+01:00,,E08000016,51010237000795,100.0,RJpbCPLIzrxS537vCKhkRdzB
50505233006137,84.0,nan,S749SB,True,2014-12-05 00:00:00+00:00,,E08000016,50505233006137,100.0,2v2hcbZKXBbhzjGrKsZtCQpC
50200136973988,6400.0,nan,S751JN,True,2018-06-13 01:00:00+01:00,,E08000016,50200136973988,100.0,kXxxP3XLzjpKQ5DCRXTz595F
50303202918832,3100.0,nan,S638BA,True,2014-04-30 01:00:00+01:00,,E08000016,50303202918832,100.0,SD7HDNvdtDVXxCHJNSr5jz7F
51010065000182,4850.0,nan,S712AA,True,2013-09-01 01:00:00+01:00,,E08000016,51010065000182,100.0,XJcINNPTQGC2PHgGPSrtrzBD
50202248913893,3550.0,nan,S755HQ,True,2015-11-30 00:00:00+00:00,,E08000016,50202248913893,100.0,XH7F3kJGjc9hqPT7b9kjcpP3
51212138003712,5600.0,nan,S702LA,True,2015-04-01 01:00:00+01:00,,E08000016,51212138003712,100.0,xGKZxTNtqFCzjIZqtVXgLCgB
53434069955077,3700.0,nan,S728BE,True,2018-02-05 00:00:00+00:00,,E08000016,53434069955077,100.0,tzdX9jRIkLSnSfFdkMdIS9X5
51313037948594,3900.0,nan,S701JB,True,2000-04-01 01:00:00+01:00,,E08000016,51313037948594,100.0,GgFvhZCgqzvbRrMTTzQr3NS2
51100057007119,4450.0,nan,S701GW,True,2020-10-01 01:00:00+01:00,,E08000016,51100057007119,100.0,BgvrJ5VdxSNtSMMQjsJfpZk3
51000043006840,2475.0,nan,S713HJ,True,2017-07-01 01:00:00+01:00,,E08000016,51000043006840,100.0,tZG9Q9VjzXdmVHmHLdzv2D2G
51010327003559,3300.0,nan,S713RN,True,2018-03-01 00:00:00+00:00,,E08000016,51010327003559,100.0,jKcQcJ7CgRPStVNBxCVLbqgB
50505037920365,1325.0,nan,S740HB,True,2004-01-04 00:00:00+00:00,,E08000016,50505037920365,100.0,vcT2zbgBIB57dtXMF9hvhkX7
50700174032424,5000.0,nan,S738HR,True,2016-10-01 01:00:00+01:00,,E08000016,50700174032424,100.0,KvJJtJcdBPpNzqsGPNBZtxB2
51010082996021,13500.0,nan,S715AY,True,2014-12-23 00:00:00+00:00,,E08000016,51010082996021,100.0,r7mShQkPh9PvpQkFGtBJHbk9
50300147983142,4050.0,nan,S630BL,True,2019-01-14 00:00:00+00:00,,E08000016,50300147983142,100.0,KFPtCQx7rVrRTIvG2fVvrGh2
51818038086028,5200.0,nan,S727BD,True,2015-02-06 00:00:00+00:00,,E08000016,51818038086028,100.0,t2rj5BvkbpxCVRGcbMbbqSs9
51313037958327,3600.0,nan,S701HS,True,2019-03-12 00:00:00+00:00,,E08000016,51313037958327,100.0,rzBpB2mJJRK2QQK3bbdHbQM9
50909110007232,2500.0,nan,S366HP,True,2019-09-01 01:00:00+01:00,,E08000016,,,
51000043006831,13000.0,nan,S713HJ,True,2018-03-01 00:00:00+00:00,,E08000016,51000043006831,100.0,hJf5Pjfd3SZmfdSkhfBcQHL9
50303145003342,8100.0,nan,S638JD,True,2010-10-01 01:00:00+01:00,,E08000016,50303145003342,100.0,zSRZN23FMVz2QLnx7DPNrFHB
50505233004965,275.0,nan,S749SB,True,2019-04-01 01:00:00+01:00,,E08000016,50505233004965,100.0,QfpMMbNbg7RCJ2mqkRFNtRV5
50303068916756,5800.0,nan,S639HQ,True,2014-07-04 01:00:00+01:00,,E08000016,50303068916756,100.0,fbGssfKkdJCTbVJcS22HmjK7
50505233005296,55.0,nan,S749SB,True,2015-01-17 00:00:00+00:00,,E08000016,50505233005296,100.0,RngbmbtNVtQJPpQbMG5rv5VF
50505233005209,275.0,nan,S749SB,True,2019-04-01 01:00:00+01:00,,E08000016,50505233005209,100.0,vmKFQXJ5NkQpxxjNrmqCjPL3
50505233005210,275.0,nan,S749SB,True,2019-04-01 01:00:00+01:00,,E08000016,50505233005210,100.0,77R5BkQdRV5Kc7bF7BmQFPDD
50505233005234,275.0,nan,S749SB,True,2019-04-01 01:00:00+01:00,,E08000016,50505233005234,100.0,phvTB5Fkf7XxFMrTBqkczXS7
50505233005235,275.0,nan,S749SB,True,2019-04-01 01:00:00+01:00,,E08000016,50505233005235,100.0,p5BDx7QHJ3PxZxKJqIGxzmp3
50505233005236,275.0,nan,S749SB,True,2019-04-01 01:00:00+01:00,,E08000016,50505233005236,100.0,v5GDSdLnpH2HfhJv5QfJpXx3
50505233005237,275.0,nan,S749SB,True,2019-04-01 01:00:00+01:00,,E08000016,50505233005237,100.0,KVxJFGG3k5ztrrSdQfRsPrQ9
50505233005043,186.0,nan,S749SB,True,2019-04-01 01:00:00+01:00,,E08000016,50505233005043,100.0,gS7cDv7R2J9JxpkMk7fQQSK3
50505233005147,93.0,nan,S749SB,True,2015-09-30 01:00:00+01:00,,E08000016,50505233005147,100.0,HjbzDCBVHfGxHhFvGt3mtxFB
50202017913291,4000.0,nan,S751JT,True,2010-11-01 00:00:00+00:00,,E08000016,50202017913291,100.0,jcqJjq2jcTCRZpKIFBRPqVzB
50505035198947,1325.0,nan,S748BP,True,2018-01-15 00:00:00+00:00,,E08000016,50505035198947,100.0,GsbqtTKKHvjTqJFL5Zv2Lcv2
50303006003622,24250.0,nan,S639AW,True,2014-06-30 01:00:00+01:00,,E08000016,50303006003622,100.0,qHBPJdBKFXstGLxcqGMspVf3
50505233005017,275.0,nan,S749SB,True,2015-02-22 00:00:00+00:00,,E08000016,50505233005017,100.0,vgdhFFFCxnSnxnZQHrJmTSG9
50303083955964,2000.0,nan,S638JA,True,2019-05-21 01:00:00+01:00,,E08000016,50303083955964,100.0,vMXqRvhLpZFbfRhZIVzIrIID
51212183943011,23500.0,nan,S702QE,True,2019-08-30 01:00:00+01:00,,E08000016,51212183943011,100.0,PR3Vxp2BNsGxTQFHV2CsjXgB
50303206955975,7000.0,nan,S638JA,True,2019-04-02 01:00:00+01:00,,E08000016,50303206955975,100.0,L79nP5NjNVQvTZC3n9kQQB2C
50808085928063,1850.0,nan,S704SQ,True,2017-02-01 00:00:00+00:00,,E08000016,50808085928063,100.0,nVIVCFrfmVgd2RPP77qPm7b2
50303068916858,3000.0,nan,S639HL,True,2012-02-13 00:00:00+00:00,,E08000016,50303068916858,100.0,rVFgkrrvTg2q9KBXS9GrzJR3
50505233004987,275.0,nan,S749SB,True,2015-01-04 00:00:00+00:00,,E08000016,50505233004987,100.0,QKCDCLTcIb52LdpDgX9NDxgB
50505233004988,275.0,nan,S749SB,True,2015-01-04 00:00:00+00:00,,E08000016,50505233004988,100.0,DHbcdRNs7XrD2vpBCtZZZgS7
50505233006295,117.0,nan,S749SB,True,2015-03-28 00:00:00+00:00,,E08000016,50505233006295,100.0,Z2mXIIpnhqvINfMrfGT3htdC
50505233006396,250.0,nan,S749SB,True,2015-03-28 00:00:00+00:00,,E08000016,50505233006396,100.0,CSbhjkkRIpzp52BbILnfIHj3
50606054055625,4800.0,nan,S714RA,True,2019-09-01 01:00:00+01:00,,E08000016,50606054055625,100.0,zGXTrg2tvnvNgv3zbb3rMdND
50202131063581,1400.0,nan,S755HE,True,2015-11-09 00:00:00+00:00,,E08000016,50202131063581,100.0,c7DJHZ2pfrfpXHqFvQQ9IVsB
51313012946918,3200.0,nan,S706AP,True,2018-04-02 01:00:00+01:00,,E08000016,51313012946918,100.0,tsHvKTPKsdqhPSLPfVmKbDbB
51111221935966,4200.0,nan,S712LP,True,2016-01-11 00:00:00+00:00,,E08000016,51111221935966,100.0,qpxkkhVPcVh7gbDGnGdPXHXF
50505076956401,2700.0,nan,S740LY,True,2012-11-30 00:00:00+00:00,,E08000016,50505076956401,100.0,5zHNnXJnIxMTvjDJ7mNQDVg9
50202197867072,14500.0,nan,S755HT,True,2008-03-01 00:00:00+00:00,,E08000016,50202197867072,100.0,dM2dB2Qm3tspxGhfRIcNZHhC
51919030099485,4450.0,nan,S720DB,True,2010-05-31 01:00:00+01:00,,E08000016,51919030099485,100.0,vdTk2ppvRkIjD5JnkVPBb2X2
50303202918796,4250.0,nan,S638BA,True,2019-02-17 00:00:00+00:00,,E08000016,50303202918796,100.0,CQIdTXkzVcM7Ih9ZFCZbThvF
51200078943522,9900.0,nan,S701SN,True,2018-01-02 00:00:00+00:00,,E08000016,51200078943522,100.0,FNntvZFBrSjgmkCvNLfDVJT3
51212163007482,3300.0,nan,S701PR,True,2017-10-01 01:00:00+01:00,,E08000016,51212163007482,100.0,DmG5DfRtzqTNK5PMDIXgbhj2
50505233005038,186.0,nan,S749SB,True,2019-04-01 01:00:00+01:00,,E08000016,50505233005038,100.0,ZXkxL7zntmNsDQLcxdfgrgRD
50101066955511,6150.0,nan,S739AW,True,2017-07-05 01:00:00+01:00,,E08000016,50101066955511,100.0,DGZtmcHq7GtZNk5vsXKJT52F
51010111007392,2200.0,nan,S712EU,True,2017-08-02 01:00:00+01:00,,E08000016,51010111007392,100.0,xCtdhckddvmjxRzszfnb77tF
51212138128081,7500.0,nan,S702LA,True,2018-10-11 01:00:00+01:00,,E08000016,51212138128081,100.0,zm9j7sqzvzNdKDMDmRpLQVPD
51212169004897,11500.0,nan,S702JB,True,2017-08-01 01:00:00+01:00,,E08000016,51212169004897,100.0,bLdI2SxBLrIQP5SBxNCqXKr2
50404032043294,2850.0,nan,S753RF,True,2011-04-24 01:00:00+01:00,,E08000016,50404032043294,100.0,FXtFDcgd5HXLQgFqVFgIBGvC
50202025036475,4350.0,nan,S756BP,True,2013-08-26 01:00:00+01:00,,E08000016,50202025036475,100.0,IVKKfBgXpkDbTgkgT52shdQ9
50505076114110,6800.0,nan,S740LT,True,2017-05-08 01:00:00+01:00,,E08000016,50505076114110,100.0,xrXMNTdHrspbTRZHDHTnNrZ3
50505162000012,3650.0,nan,S748HJ,True,2017-04-26 01:00:00+01:00,,E08000016,50505162000012,100.0,k9d3VHhhBjJLcfNjqJVKXpxB
50909011000024,1650.0,nan,S366AJ,True,2008-01-01 00:00:00+00:00,,E08000016,50909011000024,100.0,r2LVIIKCHDkNjNPL7zDIDbK3
51313025491230,4650.0,nan,S752PF,True,2014-11-07 00:00:00+00:00,,E08000016,51313025491230,100.0,2krbdBxXhbgSZChD72Dv3XhB
50606033922838,2700.0,nan,S714AR,True,2017-03-10 00:00:00+00:00,,E08000016,50606033922838,100.0,KmCBh5FvZQNPzMNsqdsQvMr5
51313035948152,2800.0,nan,S706EJ,True,2007-10-22 01:00:00+01:00,,E08000016,51313035948152,100.0,QHG3BPPzP2KrBd3Frmbqz2MB
50606054135790,1175.0,nan,S714RF,True,2009-04-01 01:00:00+01:00,,E08000016,50606054135790,100.0,qFzTTRxxthz9vcNIxCMnvP39
51111121001088,4300.0,nan,S715QQ,True,2009-12-01 00:00:00+00:00,,E08000016,51111121001088,100.0,IIvfp5zT2vtsHkz2jGZIZNnD
53333353004496,1600.0,nan,S357DQ,True,2016-07-01 01:00:00+01:00,,E08000016,53333353004496,100.0,Hm7sdFgtVS9gMtDZmrPkS9SB
50909170997182,2600.0,nan,S367JG,True,2000-04-01 01:00:00+01:00,,E08000016,50909170997182,100.0,jJ9z3NTCf2BPNHPxRSRRJJP9
51919023003801,6500.0,nan,S720AX,True,2012-09-01 01:00:00+01:00,,E08000016,51919023003801,100.0,7IpCCVKv9Tmgzk3TTh2JbQD7
50303068916869,3050.0,nan,S639HL,True,2007-01-07 00:00:00+00:00,,E08000016,50303068916869,100.0,3dkKhKIRF7d3tIHrxLcvbFf2
50202248913622,1625.0,nan,S755HF,True,2004-06-14 01:00:00+01:00,,E08000016,50202248913622,100.0,bnxIHxLqvLFJn5IZjR2GQkK5
51010291003333,4200.0,nan,S703QY,True,2015-06-06 01:00:00+01:00,,E08000016,51010291003333,100.0,VprP5gxrLP9DNbNKsJc3tKfD
51313067007290,990.0,nan,S702NP,True,2019-07-01 01:00:00+01:00,,E08000016,51313067007290,100.0,RPCBGGsFp3XLQCjnqFnLRQKF
50606025922769,2275.0,nan,S714QU,True,2000-04-01 01:00:00+01:00,,E08000016,50606025922769,100.0,JCpVqGtgF3mgksMq7zxNJvDB
50808279007318,1075.0,nan,S704TJ,True,2018-12-04 00:00:00+00:00,,E08000016,50808279007318,100.0,RmLbF9ndVt9nHRkmSJGSktS9
53131153953355,1275.0,nan,S357AL,True,2000-04-01 01:00:00+01:00,,E08000016,53131153953355,100.0,VdJxfsbnGskqrZC3L9Xxddb5
50505035870257,2325.0,nan,S748DA,True,2006-05-15 01:00:00+01:00,,E08000016,50505035870257,100.0,x9R9Xm3cPKcQq5z9GTzDRQI9
50505233005450,250.0,nan,S749SB,True,2019-04-01 01:00:00+01:00,,E08000016,50505233005450,100.0,KBIJDcC7SxMkKj93DQMGXgK2
50505233005451,250.0,nan,S749SB,True,2019-04-01 01:00:00+01:00,,E08000016,50505233005451,100.0,VNbxcRT5RxBGR29rpKdgHmV5
50505233005652,335.0,nan,S749SB,True,2019-04-01 01:00:00+01:00,,E08000016,50505233005652,100.0,vRfmfh7sVgcbptFBIkqSCPLB
50303068916494,4650.0,nan,S639HG,True,2018-08-01 01:00:00+01:00,,E08000016,50303068916494,100.0,R7CGjTXR33cpb932f2v52tfC
50303249164670,1275.0,nan,S630HD,True,2016-10-01 01:00:00+01:00,,E08000016,50303249164670,100.0,5IM5zxvRbqBMrB9XJQ2htTv3
50303255119540,2025.0,nan,S639DE,True,2000-04-01 01:00:00+01:00,,E08000016,50303255119540,100.0,TfV9BJcZTNcx5nCLD3H9Pbh9
50909128022442,6000.0,nan,S369EF,True,2018-02-21 00:00:00+00:00,,E08000016,50909128022442,100.0,BjLcnIFxHFNLgTMbrIIXvRSB
50303118917646,5100.0,nan,S630NG,True,2010-04-09 01:00:00+01:00,,E08000016,50303118917646,100.0,NmvFtpFqgTnBspFsNsD2XRm3
50303255917168,2650.0,nan,S639LQ,True,2016-11-14 00:00:00+00:00,,E08000016,50303255917168,100.0,IM5fzPq3jxm7sxXQKIpDdCt3
52828026884866,9300.0,nan,S368YP,True,2014-05-14 01:00:00+01:00,,E08000016,52828026884866,100.0,VSFd5mqzXx3nfGPdV5BmS5BD
53434094770241,3550.0,nan,S728BY,True,2018-04-01 01:00:00+01:00,,E08000016,53434094770241,100.0,vhnVfPhTXHxjtMC5Rm2PbfZD
51010294932989,8800.0,nan,S703NT,True,2000-04-01 01:00:00+01:00,,E08000016,51010294932989,100.0,qfK9vMNDnpfLbrjdzHmCKRT9
51010074447610,1775.0,nan,S712BN,True,2018-03-06 00:00:00+00:00,,E08000016,51010074447610,100.0,fq3DpvfhvHNzjq9cGFVGDCmF
51212159977264,5700.0,nan,S711EZ,True,2002-04-01 01:00:00+01:00,,E08000016,51212159977264,100.0,gZ7vhKTDhvFVPQJfsRtPBkQ2
50606025922747,3400.0,nan,S714QU,True,2017-10-06 01:00:00+01:00,,E08000016,50606025922747,100.0,HkvCjsmmcTxLFIRqkg75fn53
51100051936947,5800.0,nan,S701AP,True,2014-11-24 00:00:00+00:00,,E08000016,51100051936947,100.0,tgXf5Lvrx3HnJh7DsKTf57FB
51818006688324,5400.0,nan,S727EL,True,2005-04-01 01:00:00+01:00,,E08000016,51818006688324,100.0,v3pMjsTIZ7nqkqshDhHMKt95
53434109955306,2050.0,nan,S728DP,True,2005-12-09 00:00:00+00:00,,E08000016,53434109955306,100.0,LDvKvITck3NxLqRNIGDZbhVF
51111062937279,1875.0,nan,S701NT,True,2012-06-09 01:00:00+01:00,,E08000016,51111062937279,100.0,2xn25qZXkfFSmG2gcNGmxjz9
50101093912754,2950.0,nan,S739JU,True,2007-04-13 01:00:00+01:00,,E08000016,50101093912754,100.0,D3mtktZjHDGrS9dDKZmVgr27
50808158365913,7800.0,nan,S705XF,True,2006-07-30 01:00:00+01:00,,E08000016,50808158365913,100.0,QtsX5jSBGm997ZtDt5qhFxL5
50303157918569,2100.0,nan,S638LX,True,2016-09-01 01:00:00+01:00,,E08000016,50303157918569,100.0,7jz5rFz35DpnxccJLrIdzkQC
50707020288313,2850.0,nan,S730SS,True,2000-04-01 01:00:00+01:00,,E08000016,50707020288313,100.0,QKJdNsCDZsddTV9QdjqfqLp5
50909118002295,3250.0,nan,S366DT,True,2010-10-19 01:00:00+01:00,,E08000016,50909118002295,100.0,hfn77gVxcIFmf7IITczVJcPD
51111131935193,2950.0,nan,S712EL,True,2008-04-01 01:00:00+01:00,,E08000016,51111131935193,100.0,c5kpKqnBdtRfrMJPkkbRk329
50909021004579,2500.0,nan,S366AQ,True,2017-03-01 00:00:00+00:00,,E08000016,50909021004579,100.0,kJSzrKP2h22kDRGGDDLMjz7C
53434069955124,6900.0,nan,S728AF,True,2011-04-01 01:00:00+01:00,,E08000016,53434069955124,100.0,HmSzmsxZFrjHzqdmIjQ5sSDC
52626050117686,4150.0,nan,S368YR,True,2002-04-01 01:00:00+01:00,,E08000016,52626050117686,100.0,3NgbCGNZSB735TtjXksmpBB5
50505079921357,3500.0,nan,S749JT,True,2000-04-01 01:00:00+01:00,,E08000016,50505079921357,100.0,zRfH5gVKbmzGQzv5Q5PQjdb2
50303118013532,2950.0,nan,S630JX,True,2000-04-01 01:00:00+01:00,,E08000016,50303118013532,100.0,7NBQn7J5kIGpPIJkMzMDMv25
50202277002164,6600.0,nan,S751HQ,True,2013-03-16 00:00:00+00:00,,E08000016,50202277002164,100.0,BMGRZrM5GMTVfxfq7mtx2JGB
50505162129108,1075.0,nan,S748HJ,True,2018-09-28 01:00:00+01:00,,E08000016,50505162129108,100.0,xh5Htv5PCKVD7X9Kk5hJbGrF
50202165914567,2050.0,nan,S752RB,True,2020-07-31 01:00:00+01:00,,E08000016,50202165914567,100.0,ZbMdJz9LQdTpsIJPh3cTXbLD
50707065924823,7600.0,nan,S730DA,True,2016-11-28 00:00:00+00:00,,E08000016,50707065924823,100.0,cbbjB7dbghRJBbkgMPkfqvd7
50505181002772,2850.0,nan,S749AF,True,2013-02-11 00:00:00+00:00,,E08000016,50505181002772,100.0,PfSDqs7DGFdzSnVvdmb5VVI3
50303068916825,2025.0,nan,S639HH,True,2018-04-02 01:00:00+01:00,,E08000016,50303068916825,100.0,mdDGkpptZRbFmIzC5BdMBBDC
51313065004733,2900.0,nan,S752BL,True,2018-10-01 01:00:00+01:00,,E08000016,51313065004733,100.0,7djLKHhx7s5QzPd3Ip3r5nB3
50909076929986,6000.0,nan,S366BZ,True,2014-03-01 00:00:00+00:00,,E08000016,50909076929986,100.0,72PZcCsTPbq5kfmxfBTzbgP7
50202206915048,1950.0,nan,S756AT,True,2007-04-01 01:00:00+01:00,,E08000016,50202206915048,100.0,FRvqDMMhsGKqZd9MPCkSGXz7
51212009939855,4100.0,nan,S706HL,True,2000-04-01 01:00:00+01:00,,E08000016,51212009939855,100.0,QcmqMhIzcF5qZGPPcVQCD9m2
50202206060191,6900.0,nan,S756AS,True,2018-04-01 01:00:00+01:00,,E08000016,50202206060191,100.0,DP7922I7227Gzpq9FCggxGb9
51212010002958,11500.0,nan,S701TH,True,2020-07-01 01:00:00+01:00,,E08000016,51212010002958,100.0,N5JHNdLvNsmvgxTjrPksQpb5
50505067002476,4800.0,nan,S749JR,True,2020-04-01 01:00:00+01:00,,E08000016,50505067002476,100.0,JCGvF3HxS7RvbzSXSbXQGMID
50606100152972,1150.0,nan,S714EW,True,2020-01-17 00:00:00+00:00,,E08000016,50606100152972,100.0,rQJFTBCz32nrXKmrGHR3vM79
50909076930109,5200.0,nan,S366BZ,True,2004-04-01 01:00:00+01:00,,E08000016,50909076930109,100.0,bRMbf9g22qs9SIrnvXSHq3XF
50202187002460,5100.0,nan,S756GG,True,2011-01-06 00:00:00+00:00,,E08000016,50202187002460,100.0,f2ZjjZtkQ73pCxrMpxgqphN7
51200082944047,15000.0,nan,S701RX,True,2018-10-22 01:00:00+01:00,,E08000016,51200082944047,100.0,2nSBLCvDQhjTtGLPxJsM7nK9
51212138222333,5600.0,nan,S702LA,True,2020-07-03 01:00:00+01:00,,E08000016,51212138222333,100.0,TZScTSTXNdMqnIq2MmKmBC2G
51313033947795,2700.0,nan,S752TD,True,2019-05-27 01:00:00+01:00,,E08000016,51313033947795,100.0,THkhmQcc3K5cBdvXdKZ7vxI2
